sender,sender_type,sender_id,timestamp,meta,age,blockNo,c1,c2,condition,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_target_images,practice,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
sequence,flow.Sequence,10_463,2023-11-15T21:24:33.296Z,,,,,,,,,2046.848,completion,,,,,,,high,high,,,,,,FALSE,,,,FALSE,2679707,2679706.4,2677643.003,2677865.7,2677659.552,2679513.223,4,500,,
trial,html.Screen,10_464_0,2023-11-15T21:24:38.606Z,,,4,0.065170589,-0.039458622,,FALSE,lh,5503.577,response,-1.034740232,0.945,-1.1375,0.684450751,0.873521174,-0.56590463,low,high,,ISIC_0013491.JPG,10,ISIC_8569205.JPG,25,FALSE,hh,keypress(i),0,FALSE,2685017.2,2685016.8,2679496.68,2679707.2,2679513.223,2684823.746,4,500,90,
break,html.Screen,10_464_1,2023-11-15T21:24:38.607Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,FALSE,2685017.5,2685017.4,,2685017.3,,2684823.746,4,500,,
break_continue,html.Screen,10_464_2,2023-11-15T21:24:38.607Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,FALSE,2685017.7,2685017.6,,2685017.6,,2684823.746,4,500,,
sequence,flow.Sequence,10_464,2023-11-15T21:24:38.607Z,,,,,,,,,5504.377,completion,,,,,,,low,high,,,,,,FALSE,,,,FALSE,2685017.7,2685017.6,2679496.68,2679707.2,2679513.223,2684823.746,4,500,,
trial,html.Screen,10_465_0,2023-11-15T21:24:40.726Z,,,4,0.006955534,-0.031010092,,FALSE,ll,2313.154,response,-0.942757784,0.945,-1.1375,-0.459145866,0.873521174,-0.56590463,low,low,,ISIC_0011177.JPG,8,ISIC_3449290.JPG,167,FALSE,hl,keypress(j),0,FALSE,2687137.1,2687136.9,2684807.044,2685017.7,2684823.746,2686944.548,4,500,91,
break,html.Screen,10_465_1,2023-11-15T21:24:40.727Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,FALSE,2687137.4,2687137.3,,2687137.2,,2686944.548,4,500,,
break_continue,html.Screen,10_465_2,2023-11-15T21:24:40.727Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,FALSE,2687137.6,2687137.5,,2687137.5,,2686944.548,4,500,,
sequence,flow.Sequence,10_465,2023-11-15T21:24:40.727Z,,,,,,,,,2313.754,completion,,,,,,,low,low,,,,,,FALSE,,,,FALSE,2687137.7,2687137.5,2684807.044,2685017.7,2684823.746,2686944.548,4,500,,
trial,html.Screen,10_466_0,2023-11-15T21:24:42.655Z,,,4,-0.05520314,-0.065261243,,FALSE,hl,2120.752,response,1.077182439,0.945,-1.1375,-0.369409658,0.873521174,-0.56590463,high,low,,ISIC_0024226.JPG,8,ISIC_2739547.JPG,69,FALSE,hh,keypress(i),0,FALSE,2689065.4,2689065.3,2686927.782,2687137.7,2686944.548,2688864.878,4,500,92,
break,html.Screen,10_466_1,2023-11-15T21:24:42.655Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,FALSE,2689065.7,2689065.7,,2689065.5,,2688864.878,4,500,,
break_continue,html.Screen,10_466_2,2023-11-15T21:24:42.655Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,FALSE,2689065.9,2689065.8,,2689065.7,,2688864.878,4,500,,
sequence,flow.Sequence,10_466,2023-11-15T21:24:42.655Z,,,,,,,,,2121.252,completion,,,,,,,high,low,,,,,,FALSE,,,,FALSE,2689065.9,2689065.8,2686927.782,2687137.7,2686944.548,2688864.878,4,500,,
trial,html.Screen,10_467_0,2023-11-15T21:24:44.846Z,,,4,0.05117703,0.029030244,,TRUE,hh,2391.522,response,0.930645472,0.945,-1.1375,0.981239959,0.873521174,-0.56590463,high,high,,ISIC_6652978.JPG,9,ISIC_0009940.JPG,188,FALSE,hh,keypress(i),0,FALSE,2691256.5,2691256.4,2688848.074,2689066,2688864.878,2691052.28,4,500,93,
break,html.Screen,10_467_1,2023-11-15T21:24:44.846Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,2691256.8,2691256.7,,2691256.6,,2691052.28,4,500,,
break_continue,html.Screen,10_467_2,2023-11-15T21:24:44.846Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,2691257,2691256.9,,2691256.9,,2691052.28,4,500,,
sequence,flow.Sequence,10_467,2023-11-15T21:24:44.846Z,,,,,,,,,2392.022,completion,,,,,,,high,high,,,,,,FALSE,,,,FALSE,2691257.1,2691256.9,2688848.074,2689065.9,2688864.878,2691052.28,4,500,,
trial,html.Screen,10_468_0,2023-11-15T21:24:46.894Z,,,4,-0.00923425,-0.062719088,,FALSE,lh,2252.42,response,-1.034740232,0.945,-1.1375,0.684450751,0.873521174,-0.56590463,low,high,,ISIC_0053760.JPG,9,ISIC_8569205.JPG,25,FALSE,hl,keypress(j),0,FALSE,2693305.1,2693304.7,2691035.736,2691257.1,2691052.28,2693106.474,4,500,94,
break,html.Screen,10_468_1,2023-11-15T21:24:46.895Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,FALSE,2693305.5,2693305.4,,2693305.3,,2693106.474,4,500,,
break_continue,html.Screen,10_468_2,2023-11-15T21:24:46.895Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,FALSE,2693305.6,2693305.6,,2693305.6,,2693106.474,4,500,,
sequence,flow.Sequence,10_468,2023-11-15T21:24:46.895Z,,,,,,,,,2253.32,completion,,,,,,,low,high,,,,,,FALSE,,,,FALSE,2693305.7,2693305.6,2691035.736,2691257.1,2691052.28,2693106.474,4,500,,
trial,html.Screen,10_469_0,2023-11-15T21:24:49.238Z,,,4,-0.05520314,-0.065261243,,FALSE,lh,2542.526,response,-1.118173414,0.945,-1.1375,0.944560382,0.873521174,-0.56590463,low,high,,ISIC_0024226.JPG,9,ISIC_9688534.JPG,25,FALSE,hl,keypress(j),0,FALSE,2695649.1,2695649,2693089.719,2693305.7,2693106.474,2695444.124,4,500,95,
break,html.Screen,10_469_1,2023-11-15T21:24:49.239Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,FALSE,2695649.4,2695649.3,,2695649.2,,2695444.124,4,500,,
break_continue,html.Screen,10_469_2,2023-11-15T21:24:49.239Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,FALSE,2695649.5,2695649.5,,2695649.5,,2695444.124,4,500,,
sequence,flow.Sequence,10_469,2023-11-15T21:24:49.239Z,,,,,,,,,2543.026,completion,,,,,,,low,high,,,,,,FALSE,,,,FALSE,2695649.6,2695649.5,2693089.719,2693305.7,2693106.474,2695444.124,4,500,,
trial,html.Screen,10_470_0,2023-11-15T21:24:51.062Z,,,4,0.059367082,-0.071839054,,TRUE,hh,2028.376,response,0.803338445,0.945,-1.1375,0.712923171,0.873521174,-0.56590463,high,high,,ISIC_0062367.JPG,8,ISIC_0033238.JPG,188,FALSE,hh,keypress(i),0,FALSE,2697472.6,2697472.5,2695427.496,2695649.7,2695444.124,2697281.313,4,500,96,
break,html.Screen,10_470_1,2023-11-15T21:24:51.062Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,2697472.9,2697472.9,,2697472.7,,2697281.313,4,500,,
break_continue,html.Screen,10_470_2,2023-11-15T21:24:51.062Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,2697473.1,2697473.1,,2697473,,2697281.313,4,500,,
sequence,flow.Sequence,10_470,2023-11-15T21:24:51.062Z,,,,,,,,,2028.976,completion,,,,,,,high,high,,,,,,FALSE,,,,FALSE,2697473.2,2697473.1,2695427.496,2695649.6,2695444.124,2697281.313,4,500,,
trial,html.Screen,10_471_0,2023-11-15T21:24:53.712Z,,,4,-0.026545794,-0.070435714,,FALSE,ll,2839.987,response,-1.034536127,0.945,-1.1375,-0.489298609,0.873521174,-0.56590463,low,low,,ISIC_3123377.JPG,9,ISIC_7268804.JPG,167,FALSE,hl,keypress(j),0,FALSE,2700121.5,2700121.3,2697264.395,2697473.2,2697281.313,2699919.581,4,500,97,
break,html.Screen,10_471_1,2023-11-15T21:24:53.712Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,FALSE,2700121.7,2700121.7,,2700121.5,,2699919.581,4,500,,
break_continue,html.Screen,10_471_2,2023-11-15T21:24:53.713Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,FALSE,2700121.9,2700121.9,,2700121.8,,2699919.581,4,500,,
sequence,flow.Sequence,10_471,2023-11-15T21:24:53.713Z,,,,,,,,,2840.587,completion,,,,,,,low,low,,,,,,FALSE,,,,FALSE,2700122,2700121.9,2697264.395,2697473.2,2697281.313,2699919.581,4,500,,
trial,html.Screen,10_472_0,2023-11-15T21:24:56.215Z,,,4,-0.026545794,-0.070435714,,FALSE,lh,2705.019,response,-1.207517224,0.945,-1.1375,0.911672497,0.873521174,-0.56590463,low,high,,ISIC_3123377.JPG,10,ISIC_0024235.JPG,25,FALSE,hl,keypress(j),0,FALSE,2702624.6,2702624.6,2699902.973,2700122,2699919.581,2702424.608,4,500,98,
break,html.Screen,10_472_1,2023-11-15T21:24:56.216Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,FALSE,2702625,2702624.8,,2702624.8,,2702424.608,4,500,,
break_continue,html.Screen,10_472_2,2023-11-15T21:24:56.216Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,FALSE,2702625.1,2702625.1,,2702625,,2702424.608,4,500,,
sequence,flow.Sequence,10_472,2023-11-15T21:24:56.216Z,,,,,,,,,2705.519,completion,,,,,,,low,high,,,,,,FALSE,,,,FALSE,2702625.2,2702625.1,2699902.973,2700122,2699919.581,2702424.608,4,500,,
trial,html.Screen,10_473_0,2023-11-15T21:24:58.464Z,,,4,-0.027717858,0.039558746,,TRUE,hh,2448.092,response,0.799242178,0.945,-1.1375,1.063036913,0.873521174,-0.56590463,high,high,,ISIC_0010807.JPG,9,ISIC_0010772.JPG,188,FALSE,hh,keypress(i),0,FALSE,2704873.1,2704872.7,2702407.898,2702625.2,2702424.608,2704678.724,4,500,99,
break,html.Screen,10_473_1,2023-11-15T21:24:58.465Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,2704874.2,2704873.9,,2704873.4,,2704678.724,4,500,,
break_continue,html.Screen,10_473_2,2023-11-15T21:24:58.466Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,2704874.9,2704874.7,,2704874.4,,2704678.724,4,500,,
sequence,flow.Sequence,10_473,2023-11-15T21:24:58.466Z,,,,,,,,,2450.092,completion,,,,,,,high,high,,,,,,FALSE,,,,FALSE,2704875.2,2704874.7,2702407.898,2702625.2,2702424.608,2704678.724,4,500,,
trial,html.Screen,10_474_0,2023-11-15T21:25:00.351Z,,,4,-0.010246062,0.03096706,,TRUE,hl,2081.176,response,0.764364758,0.945,-1.1375,-0.493405904,0.873521174,-0.56590463,high,low,,ISIC_0072041.JPG,9,ISIC_0028886.JPG,69,FALSE,hl,keypress(j),0,FALSE,2706760,2706759.9,2704662.064,2704875.4,2704678.724,2706565.94,4,500,100,
break,html.Screen,10_474_1,2023-11-15T21:25:00.351Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,FALSE,2706760.3,2706760.2,,2706760,,2706565.94,4,500,,
break_continue,html.Screen,10_474_2,2023-11-15T21:25:00.351Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,FALSE,2706760.4,2706760.4,,2706760.3,,2706565.94,4,500,,
sequence,flow.Sequence,10_474,2023-11-15T21:25:00.351Z,,,,,,,,,2081.676,completion,,,,,,,high,low,,,,,,FALSE,,,,FALSE,2706760.6,2706760.4,2704662.064,2704875.3,2704678.724,2706565.94,4,500,,
trial,html.Screen,10_475_0,2023-11-15T21:25:02.387Z,,,4,-0.056557542,-0.039430023,,FALSE,ll,2230.36,response,-0.990869152,0.945,-1.1375,-0.651849348,0.873521174,-0.56590463,low,low,,ISIC_0046983.JPG,9,ISIC_2105563.JPG,167,FALSE,hl,keypress(j),0,FALSE,2708796.5,2708796.3,2706549.283,2706760.6,2706565.94,2708603.333,4,500,101,
break,html.Screen,10_475_1,2023-11-15T21:25:02.387Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,FALSE,2708796.8,2708796.6,,2708796.5,,2708603.333,4,500,,
break_continue,html.Screen,10_475_2,2023-11-15T21:25:02.388Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,FALSE,2708796.9,2708796.9,,2708796.8,,2708603.333,4,500,,
sequence,flow.Sequence,10_475,2023-11-15T21:25:02.388Z,,,,,,,,,2230.96,completion,,,,,,,low,low,,,,,,FALSE,,,,FALSE,2708797,2708796.9,2706549.283,2706760.6,2706565.94,2708603.333,4,500,,
trial,html.Screen,10_476_0,2023-11-15T21:25:04.372Z,,,4,0.054480861,-0.024048708,,FALSE,ll,2177.867,response,-0.995108487,0.945,-1.1375,-0.537913485,0.873521174,-0.56590463,low,low,,ISIC_4606646.JPG,9,ISIC_0034118.JPG,167,FALSE,hh,keypress(i),0,FALSE,2710781.4,2710781.2,2708586.585,2708797,2708603.333,2710590.54,4,500,102,
break,html.Screen,10_476_1,2023-11-15T21:25:04.373Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,FALSE,2710781.9,2710781.7,,2710781.5,,2710590.54,4,500,,
break_continue,html.Screen,10_476_2,2023-11-15T21:25:04.373Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,FALSE,2710782.1,2710782,,2710781.9,,2710590.54,4,500,,
sequence,flow.Sequence,10_476,2023-11-15T21:25:04.373Z,,,,,,,,,2178.667,completion,,,,,,,low,low,,,,,,FALSE,,,,FALSE,2710782.3,2710782,2708586.585,2708797,2708603.333,2710590.54,4,500,,
trial,html.Screen,10_477_0,2023-11-15T21:25:07.707Z,,,4,0.005067913,-0.000971487,,FALSE,hh,3525.76,response,0.771200755,0.945,-1.1375,0.960443943,0.873521174,-0.56590463,high,high,,ISIC_9848743.JPG,9,ISIC_0062077.JPG,188,FALSE,hl,keypress(j),0,FALSE,2714116.4,2714116.3,2710557.085,2710782.3,2710590.54,2713913.352,4,500,103,
break,html.Screen,10_477_1,2023-11-15T21:25:07.707Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,2714116.7,2714116.6,,2714116.4,,2713913.352,4,500,,
break_continue,html.Screen,10_477_2,2023-11-15T21:25:07.708Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,2714116.9,2714116.8,,2714116.8,,2713913.352,4,500,,
sequence,flow.Sequence,10_477,2023-11-15T21:25:07.708Z,,,,,,,,,3526.26,completion,,,,,,,high,high,,,,,,FALSE,,,,FALSE,2714117,2714116.8,2710557.085,2710782.3,2710590.54,2713913.352,4,500,,
trial,html.Screen,10_478_0,2023-11-15T21:25:09.632Z,,,4,-0.027717858,0.039558746,,FALSE,lh,2127.148,response,-1.109532853,0.945,-1.1375,0.737777311,0.873521174,-0.56590463,low,high,,ISIC_0010807.JPG,9,ISIC_1720840.JPG,25,FALSE,hh,keypress(i),0,FALSE,2716040.9,2716040.5,2713896.968,2714117,2713913.352,2715851.921,4,500,104,
break,html.Screen,10_478_1,2023-11-15T21:25:09.632Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,FALSE,2716041.5,2716041.4,,2716041.2,,2715851.921,4,500,,
break_continue,html.Screen,10_478_2,2023-11-15T21:25:09.632Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,FALSE,2716041.6,2716041.5,,2716041.5,,2715851.921,4,500,,
sequence,flow.Sequence,10_478,2023-11-15T21:25:09.632Z,,,,,,,,,2128.148,completion,,,,,,,low,high,,,,,,FALSE,,,,FALSE,2716041.7,2716041.5,2713896.968,2714117,2713913.352,2715851.921,4,500,,
trial,html.Screen,10_479_0,2023-11-15T21:25:11.736Z,,,4,-0.053167291,0.007488393,,TRUE,hl,2292.979,response,1.142716847,0.945,-1.1375,-0.469427405,0.873521174,-0.56590463,high,low,,ISIC_4177043.JPG,9,ISIC_0053554.JPG,69,FALSE,hl,keypress(j),0,FALSE,2718145.4,2718144.9,2715817.142,2716041.7,2715851.921,2717955.885,4,500,105,
break,html.Screen,10_479_1,2023-11-15T21:25:11.736Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,FALSE,2718145.8,2718145.7,,2718145.5,,2717955.885,4,500,,
break_continue,html.Screen,10_479_2,2023-11-15T21:25:11.737Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,FALSE,2718146,2718145.9,,2718145.8,,2717955.885,4,500,,
sequence,flow.Sequence,10_479,2023-11-15T21:25:11.737Z,,,,,,,,,2293.979,completion,,,,,,,high,low,,,,,,FALSE,,,,FALSE,2718146,2718145.9,2715817.142,2716041.7,2715851.921,2717955.885,4,500,,
trial,html.Screen,10_480_0,2023-11-15T21:25:13.847Z,,,4,0.050997051,0.074482096,,FALSE,hh,2300.815,response,0.930645472,0.945,-1.1375,0.981239959,0.873521174,-0.56590463,high,high,,ISIC_0009975.JPG,9,ISIC_0009940.JPG,188,FALSE,hl,keypress(j),0,FALSE,2720256.8,2720256.7,2717921.41,2718146,2717955.885,2720058.925,4,500,106,
break,html.Screen,10_480_1,2023-11-15T21:25:13.848Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,2720257,2720257,,2720256.9,,2720058.925,4,500,,
break_continue,html.Screen,10_480_2,2023-11-15T21:25:13.848Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,2720257.3,2720257.2,,2720257.1,,2720058.925,4,500,,
sequence,flow.Sequence,10_480,2023-11-15T21:25:13.848Z,,,,,,,,,2301.315,completion,,,,,,,high,high,,,,,,FALSE,,,,FALSE,2720257.3,2720257.2,2717921.41,2718146,2717955.885,2720058.925,4,500,,
trial,html.Screen,10_481_0,2023-11-15T21:25:15.576Z,,,4,0.065170589,-0.039458622,,FALSE,lh,1926.275,response,-1.236499456,0.945,-1.1375,0.917417365,0.873521174,-0.56590463,low,high,,ISIC_0013491.JPG,8,ISIC_3481133.JPG,25,FALSE,hl,keypress(j),0,FALSE,2721985.4,2721985.2,2720042.197,2720257.4,2720058.925,2721778.666,4,500,107,
break,html.Screen,10_481_1,2023-11-15T21:25:15.576Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,FALSE,2721985.7,2721985.6,,2721985.5,,2721778.666,4,500,,
break_continue,html.Screen,10_481_2,2023-11-15T21:25:15.577Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,FALSE,2721985.9,2721985.8,,2721985.7,,2721778.666,4,500,,
sequence,flow.Sequence,10_481,2023-11-15T21:25:15.577Z,,,,,,,,,1926.875,completion,,,,,,,low,high,,,,,,FALSE,,,,FALSE,2721985.9,2721985.8,2720042.197,2720257.3,2720058.925,2721778.666,4,500,,
trial,html.Screen,10_482_0,2023-11-15T21:25:17.488Z,,,4,-0.026545794,-0.070435714,,FALSE,ll,2118.034,response,-1.159409181,0.945,-1.1375,-0.440885078,0.873521174,-0.56590463,low,low,,ISIC_3123377.JPG,10,ISIC_3351880.JPG,167,FALSE,hl,keypress(j),0,FALSE,2723897.1,2723896.7,2721762.237,2721985.9,2721778.666,2723699.354,4,500,108,
break,html.Screen,10_482_1,2023-11-15T21:25:17.488Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,FALSE,2723897.5,2723897.4,,2723897.3,,2723699.354,4,500,,
break_continue,html.Screen,10_482_2,2023-11-15T21:25:17.488Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,FALSE,2723897.6,2723897.6,,2723897.5,,2723699.354,4,500,,
sequence,flow.Sequence,10_482,2023-11-15T21:25:17.488Z,,,,,,,,,2118.934,completion,,,,,,,low,low,,,,,,FALSE,,,,FALSE,2723897.7,2723897.6,2721762.237,2721985.9,2721778.666,2723699.354,4,500,,
trial,html.Screen,10_483_0,2023-11-15T21:25:19.248Z,,,4,0.045028243,,,FALSE,hh,1957.246,response,0.794248768,0.945,-1.1375,0.771109215,0.873521174,-0.56590463,high,high,,ISIC_1805163.JPG,8,ISIC_3810274.JPG,188,FALSE,hl,keypress(j),0,FALSE,2725657,2725656.6,2723682.684,2723897.7,2723699.354,2725452.565,4,500,109,
break,html.Screen,10_483_1,2023-11-15T21:25:19.249Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,2725658.1,2725657.8,,2725657.3,,2725452.565,4,500,,
break_continue,html.Screen,10_483_2,2023-11-15T21:25:19.250Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,2725658.9,2725658.5,,2725658.4,,2725452.565,4,500,,
sequence,flow.Sequence,10_483,2023-11-15T21:25:19.250Z,,,,,,,,,1959.146,completion,,,,,,,high,high,,,,,,FALSE,,,,FALSE,2725659.1,2725658.5,2723682.684,2723897.7,2723699.354,2725452.565,4,500,,
trial,html.Screen,10_484_0,2023-11-15T21:25:21.040Z,,,4,0.008552098,-0.046469116,,FALSE,lh,1996.135,response,-1.269550955,0.945,-1.1375,0.964109968,0.873521174,-0.56590463,low,high,,ISIC_0758797.JPG,9,ISIC_0025841.JPG,25,FALSE,hl,keypress(j),0,FALSE,2727449.1,2727448.7,2725435.854,2725659.3,2725452.565,2727256.301,4,500,110,
break,html.Screen,10_484_1,2023-11-15T21:25:21.040Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,FALSE,2727449.4,2727449.3,,2727449.2,,2727256.301,4,500,,
break_continue,html.Screen,10_484_2,2023-11-15T21:25:21.040Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,FALSE,2727449.6,2727449.6,,2727449.5,,2727256.301,4,500,,
sequence,flow.Sequence,10_484,2023-11-15T21:25:21.040Z,,,,,,,,,1997.035,completion,,,,,,,low,high,,,,,,FALSE,,,,FALSE,2727449.6,2727449.6,2725435.854,2725659.3,2725452.565,2727256.301,4,500,,
trial,html.Screen,10_485_0,2023-11-15T21:25:23.560Z,,,4,0.002748341,0.010099692,,FALSE,ll,2712.899,response,-1.171172962,0.945,-1.1375,-0.542485795,0.873521174,-0.56590463,low,low,,ISIC_7364041.JPG,9,ISIC_1784255.JPG,167,FALSE,lh,keypress(e),0,FALSE,2729969.3,2729969.2,2727239.531,2727449.7,2727256.301,2729777.775,4,500,111,
break,html.Screen,10_485_1,2023-11-15T21:25:23.560Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,FALSE,2729969.5,2729969.5,,2729969.3,,2729777.775,4,500,,
break_continue,html.Screen,10_485_2,2023-11-15T21:25:23.560Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,FALSE,2729969.7,2729969.7,,2729969.6,,2729777.775,4,500,,
sequence,flow.Sequence,10_485,2023-11-15T21:25:23.560Z,,,,,,,,,2713.399,completion,,,,,,,low,low,,,,,,FALSE,,,,FALSE,2729969.7,2729969.7,2727239.531,2727449.7,2727256.301,2729777.775,4,500,,
trial,html.Screen,10_486_0,2023-11-15T21:25:26.016Z,,,4,-0.015906145,-0.029659885,,FALSE,hl,2647.025,response,1.031415631,0.945,-1.1375,-0.666109613,0.873521174,-0.56590463,high,low,,ISIC_0072564.JPG,9,ISIC_8976269.JPG,69,FALSE,hh,keypress(i),0,FALSE,2732425.2,2732424.8,2729761.124,2729969.8,2729777.775,2732232.616,4,500,112,
break,html.Screen,10_486_1,2023-11-15T21:25:26.016Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,FALSE,2732425.5,2732425.4,,2732425.3,,2732232.616,4,500,,
break_continue,html.Screen,10_486_2,2023-11-15T21:25:26.016Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,FALSE,2732425.6,2732425.6,,2732425.6,,2732232.616,4,500,,
sequence,flow.Sequence,10_486,2023-11-15T21:25:26.016Z,,,,,,,,,2647.825,completion,,,,,,,high,low,,,,,,FALSE,,,,FALSE,2732425.7,2732425.6,2729761.124,2729969.8,2729777.775,2732232.616,4,500,,
trial,html.Screen,10_487_0,2023-11-15T21:25:28.043Z,,,4,-0.00511897,0.039662591,,TRUE,hl,2219.484,response,0.759131641,0.945,-1.1375,-0.473821672,0.873521174,-0.56590463,high,low,,ISIC_9742891.JPG,9,ISIC_6907218.JPG,69,FALSE,hl,keypress(j),0,FALSE,2734452.2,2734452.1,2732215.897,2732425.7,2732232.616,2734252.962,4,500,113,
break,html.Screen,10_487_1,2023-11-15T21:25:28.043Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,FALSE,2734452.4,2734452.4,,2734452.2,,2734252.962,4,500,,
break_continue,html.Screen,10_487_2,2023-11-15T21:25:28.043Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,FALSE,2734452.6,2734452.6,,2734452.5,,2734252.962,4,500,,
sequence,flow.Sequence,10_487,2023-11-15T21:25:28.043Z,,,,,,,,,2219.984,completion,,,,,,,high,low,,,,,,FALSE,,,,FALSE,2734452.7,2734452.6,2732215.897,2732425.7,2732232.616,2734252.962,4,500,,
trial,html.Screen,10_488_0,2023-11-15T21:25:30.904Z,,,4,0.053816936,-0.011348619,,FALSE,ll,3059.838,response,-0.981364424,0.945,-1.1375,-0.628784713,0.873521174,-0.56590463,low,low,,ISIC_0009939.JPG,10,ISIC_0013874.JPG,167,FALSE,hl,keypress(j),0,FALSE,2737312.9,2737312.8,2734236.336,2734452.7,2734252.962,2737108.488,4,500,114,
break,html.Screen,10_488_1,2023-11-15T21:25:30.904Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,FALSE,2737313.2,2737313.1,,2737313,,2737108.488,4,500,,
break_continue,html.Screen,10_488_2,2023-11-15T21:25:30.904Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,FALSE,2737313.3,2737313.3,,2737313.3,,2737108.488,4,500,,
sequence,flow.Sequence,10_488,2023-11-15T21:25:30.904Z,,,,,,,,,3060.338,completion,,,,,,,low,low,,,,,,FALSE,,,,FALSE,2737313.4,2737313.3,2734236.336,2734452.7,2734252.962,2737108.488,4,500,,
trial,html.Screen,10_489_0,2023-11-15T21:25:33.368Z,,,4,-0.013431314,0.014059758,,TRUE,hh,2668.112,response,0.958593877,0.945,-1.1375,0.844140489,0.873521174,-0.56590463,high,high,,ISIC_0069617.JPG,9,ISIC_0055003.JPG,188,FALSE,hh,keypress(i),0,FALSE,2739777,2739776.6,2737091.994,2737313.5,2737108.488,2739580.238,4,500,115,
break,html.Screen,10_489_1,2023-11-15T21:25:33.368Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,2739777.4,2739777.4,,2739777.3,,2739580.238,4,500,,
break_continue,html.Screen,10_489_2,2023-11-15T21:25:33.368Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,2739777.7,2739777.6,,2739777.5,,2739580.238,4,500,,
