sender,timestamp,pID,condition,blockNo,practice,trialNo,img_left,img_right,winner,loser,duration,response,ended_on,subject
trial,2023-05-03T20:27:33.547Z,65229,irregular,4.0,False,11.0,ISIC_6801680,ISIC_9895436,ISIC_6801680,ISIC_9895436,1775.1829999999609,0,response,1
trial,2023-05-03T20:27:39.328Z,65229,irregular,4.0,False,12.0,ISIC_3429835,ISIC_0059768,ISIC_0059768,ISIC_3429835,4276.216999904718,1,response,1
trial,2023-05-03T20:27:42.342Z,65229,irregular,4.0,False,13.0,ISIC_2074764,ISIC_9630931,ISIC_2074764,ISIC_9630931,1506.300999904517,0,response,1
trial,2023-05-03T20:27:53.134Z,65229,irregular,4.0,False,14.0,ISIC_0053540,ISIC_8749288,ISIC_0053540,ISIC_8749288,9281.508999904618,0,response,1
trial,2023-05-03T20:28:01.730Z,65229,irregular,4.0,False,15.0,ISIC_7801289,ISIC_6793983,ISIC_7801289,ISIC_6793983,7065.166999952402,0,response,1
trial,2023-05-03T20:28:05.975Z,65229,irregular,4.0,False,16.0,ISIC_0028543,ISIC_0032645,ISIC_0028543,ISIC_0032645,2739.164000000106,0,response,1
trial,2023-05-03T20:28:08.777Z,65229,irregular,4.0,False,17.0,ISIC_5403296,ISIC_0033229,ISIC_0033229,ISIC_5403296,1291.8180000477005,1,response,1
trial,2023-05-03T20:28:12.864Z,65229,irregular,4.0,False,18.0,ISIC_6339509,ISIC_9291926,ISIC_6339509,ISIC_9291926,2577.997999904677,0,response,1
trial,2023-05-03T20:28:16.132Z,65229,irregular,4.0,False,19.0,ISIC_8051628,ISIC_0033157,ISIC_0033157,ISIC_8051628,1763.4860000477638,1,response,1
trial,2023-05-03T20:28:20.570Z,65229,irregular,4.0,False,20.0,ISIC_7306535,ISIC_0010591,ISIC_0010591,ISIC_7306535,2934.881999952253,1,response,1
trial,2023-05-03T20:28:23.684Z,65229,irregular,4.0,False,21.0,ISIC_0029033,ISIC_0031104,ISIC_0029033,ISIC_0031104,1597.9669999047183,0,response,1
trial,2023-05-03T20:28:27.525Z,65229,irregular,4.0,False,22.0,ISIC_9896801,ISIC_3289098,ISIC_3289098,ISIC_9896801,2315.1459999999497,1,response,1
trial,2023-05-03T20:28:30.488Z,65229,irregular,4.0,False,23.0,ISIC_2661598,ISIC_7824688,ISIC_2661598,ISIC_7824688,1452.6299999046605,0,response,1
trial,2023-05-03T20:28:35.878Z,65229,irregular,4.0,False,24.0,ISIC_4069690,ISIC_0058071,ISIC_0058071,ISIC_4069690,3875.519000047585,1,response,1
trial,2023-05-03T20:28:38.709Z,65229,irregular,4.0,False,25.0,ISIC_0296109,ISIC_0023162,ISIC_0023162,ISIC_0296109,1323.064999856986,1,response,1
trial,2023-05-03T20:28:41.899Z,65229,irregular,4.0,False,26.0,ISIC_3188062,ISIC_1396767,ISIC_3188062,ISIC_1396767,1679.8469998568762,0,response,1
trial,2023-05-03T20:28:46.091Z,65229,irregular,4.0,False,27.0,ISIC_0071651,ISIC_5439597,ISIC_0071651,ISIC_5439597,2688.6129999523982,0,response,1
trial,2023-05-03T20:28:49.559Z,65229,irregular,4.0,False,28.0,ISIC_0025437,ISIC_4976189,ISIC_0025437,ISIC_4976189,1956.84300000011,0,response,1
trial,2023-05-03T20:28:55.052Z,65229,irregular,4.0,False,29.0,ISIC_0033362,ISIC_2517072,ISIC_0033362,ISIC_2517072,3982.737000047695,0,response,1
trial,2023-05-03T20:29:04.102Z,65229,irregular,4.0,False,30.0,ISIC_0033080,ISIC_4721599,ISIC_0033080,ISIC_4721599,7532.206000047736,0,response,1
trial,2023-05-03T20:29:30.505Z,65229,irregular,4.0,False,33.0,ISIC_2089231,ISIC_0032774,ISIC_0032774,ISIC_2089231,1835.3489999999292,1,response,1
trial,2023-05-03T20:29:33.116Z,65229,irregular,4.0,False,34.0,ISIC_0057898,ISIC_0030916,ISIC_0057898,ISIC_0030916,1096.606999952346,0,response,1
trial,2023-05-03T20:29:37.140Z,65229,irregular,4.0,False,35.0,ISIC_0000077,ISIC_2631789,ISIC_0000077,ISIC_2631789,2520.7729999523135,0,response,1
trial,2023-05-03T20:29:40.251Z,65229,irregular,4.0,False,36.0,ISIC_0063961,ISIC_0067953,ISIC_0063961,ISIC_0067953,1598.414999952307,0,response,1
trial,2023-05-03T20:29:43.497Z,65229,irregular,4.0,False,37.0,ISIC_0000313,ISIC_0527350,ISIC_0000313,ISIC_0527350,1720.1579999523242,0,response,1
trial,2023-05-03T20:29:46.268Z,65229,irregular,4.0,False,38.0,ISIC_0027306,ISIC_3114020,ISIC_0027306,ISIC_3114020,1265.5260000000708,0,response,1
trial,2023-05-03T20:29:49.069Z,65229,irregular,4.0,False,39.0,ISIC_0012391,ISIC_7008969,ISIC_7008969,ISIC_0012391,1265.8589998569805,1,response,1
trial,2023-05-03T20:29:53.310Z,65229,irregular,4.0,False,40.0,ISIC_7235371,ISIC_4780541,ISIC_7235371,ISIC_4780541,2723.3559998569544,0,response,1
trial,2023-05-03T20:29:59.653Z,65229,irregular,4.0,False,41.0,ISIC_4851652,ISIC_3926397,ISIC_3926397,ISIC_4851652,4832.930000047665,1,response,1
trial,2023-05-03T20:30:04.726Z,65229,irregular,4.0,False,42.0,ISIC_6425888,ISIC_0011933,ISIC_0011933,ISIC_6425888,3556.9080000477843,1,response,1
trial,2023-05-03T20:30:08.535Z,65229,irregular,4.0,False,43.0,ISIC_1847556,ISIC_0033957,ISIC_0033957,ISIC_1847556,2299.242999904556,1,response,1
trial,2023-05-03T20:30:11.823Z,65229,irregular,4.0,False,44.0,ISIC_0004986,ISIC_9720044,ISIC_9720044,ISIC_0004986,1769.8359999998938,1,response,1
trial,2023-05-03T20:30:14.625Z,65229,irregular,4.0,False,45.0,ISIC_0030085,ISIC_5166636,ISIC_0030085,ISIC_5166636,1289.100999904564,0,response,1
trial,2023-05-03T20:30:17.780Z,65229,irregular,4.0,False,46.0,ISIC_0002811,ISIC_0003851,ISIC_0003851,ISIC_0002811,1644.173999904655,1,response,1
trial,2023-05-03T20:30:20.862Z,65229,irregular,4.0,False,47.0,ISIC_0002811,ISIC_5998926,ISIC_5998926,ISIC_0002811,1575.9109999523498,1,response,1
trial,2023-05-03T20:30:24.099Z,65229,irregular,4.0,False,48.0,ISIC_4978697,ISIC_1872823,ISIC_1872823,ISIC_4978697,1728.7790000000969,1,response,1
trial,2023-05-03T20:30:26.734Z,65229,irregular,4.0,False,49.0,ISIC_6792899,ISIC_2131707,ISIC_6792899,ISIC_2131707,1130.6390000476968,0,response,1
trial,2023-05-03T20:30:30.268Z,65229,irregular,4.0,False,50.0,ISIC_9961652,ISIC_4185719,ISIC_4185719,ISIC_9961652,2031.6180000000168,1,response,1
trial,2023-05-03T20:30:39.056Z,65229,irregular,5.0,False,1.0,ISIC_0059904,ISIC_0063164,ISIC_0063164,ISIC_0059904,1485.7020000477787,1,response,1
trial,2023-05-03T20:30:41.668Z,65229,irregular,5.0,False,2.0,ISIC_3335505,ISIC_4951035,ISIC_3335505,ISIC_4951035,1098.4829999522772,0,response,1
trial,2023-05-03T20:30:44.198Z,65229,irregular,5.0,False,3.0,ISIC_4554381,ISIC_0033640,ISIC_0033640,ISIC_4554381,1006.8879999523051,1,response,1
trial,2023-05-03T20:30:47.131Z,65229,irregular,5.0,False,4.0,ISIC_0056316,ISIC_1595103,ISIC_0056316,ISIC_1595103,1428.7599998570518,0,response,1
trial,2023-05-03T20:30:50.641Z,65229,irregular,5.0,False,5.0,ISIC_3065253,ISIC_8713330,ISIC_3065253,ISIC_8713330,2005.11899990472,0,response,1
trial,2023-05-03T20:30:53.288Z,65229,irregular,5.0,False,6.0,ISIC_0014629,ISIC_0000516,ISIC_0000516,ISIC_0014629,1135.609999856912,1,response,1
trial,2023-05-03T20:30:55.936Z,65229,irregular,5.0,False,7.0,ISIC_0064071,ISIC_0026049,ISIC_0026049,ISIC_0064071,1133.378000000026,1,response,1
trial,2023-05-03T20:30:58.964Z,65229,irregular,5.0,False,8.0,ISIC_0056930,ISIC_0024961,ISIC_0024961,ISIC_0056930,1511.8040000000042,1,response,1
trial,2023-05-03T20:31:01.772Z,65229,irregular,5.0,False,9.0,ISIC_0027174,ISIC_0029591,ISIC_0029591,ISIC_0027174,1303.0429998568725,1,response,1
trial,2023-05-03T20:31:04.662Z,65229,irregular,5.0,False,10.0,ISIC_4876378,ISIC_0033975,ISIC_4876378,ISIC_0033975,1376.0589999046638,0,response,1
trial,2023-05-03T20:31:08.843Z,65229,irregular,5.0,False,11.0,ISIC_4314089,ISIC_1154109,ISIC_1154109,ISIC_4314089,2673.2489999046084,1,response,1
trial,2023-05-03T20:31:11.394Z,65229,irregular,5.0,False,12.0,ISIC_2839431,ISIC_8106899,ISIC_2839431,ISIC_8106899,1041.3549999045208,0,response,1
trial,2023-05-03T20:31:14.061Z,65229,irregular,5.0,False,13.0,ISIC_0060968,ISIC_0067417,ISIC_0060968,ISIC_0067417,1158.512999952305,0,response,1
trial,2023-05-03T20:31:17.493Z,65229,irregular,5.0,False,14.0,ISIC_3449290,ISIC_0031705,ISIC_3449290,ISIC_0031705,1923.4689998568501,0,response,1
trial,2023-05-03T20:31:20.184Z,65229,irregular,5.0,False,15.0,ISIC_0014422,ISIC_1729223,ISIC_1729223,ISIC_0014422,1180.841999856988,1,response,1
trial,2023-05-03T20:31:27.671Z,65229,irregular,5.0,False,16.0,ISIC_9944714,ISIC_0013588,ISIC_9944714,ISIC_0013588,5984.711999952327,0,response,1
trial,2023-05-03T20:31:30.306Z,65229,irregular,5.0,False,17.0,ISIC_0799535,ISIC_0063289,ISIC_0063289,ISIC_0799535,1119.892999999924,1,response,1
trial,2023-05-03T20:31:56.381Z,65229,irregular,5.0,False,20.0,ISIC_0067733,ISIC_0025085,ISIC_0067733,ISIC_0025085,1527.435999999987,0,response,1
trial,2023-05-03T20:31:59.772Z,65229,irregular,5.0,False,21.0,ISIC_4842269,ISIC_9061511,ISIC_4842269,ISIC_9061511,1885.7549999998878,0,response,1
trial,2023-05-03T20:32:02.552Z,65229,irregular,5.0,False,22.0,ISIC_5484086,ISIC_3428523,ISIC_3428523,ISIC_5484086,1265.5499999523163,1,response,1
trial,2023-05-03T20:32:05.635Z,65229,irregular,5.0,False,23.0,ISIC_5354202,ISIC_0000151,ISIC_0000151,ISIC_5354202,1564.924999904586,1,response,1
trial,2023-05-03T20:32:08.665Z,65229,irregular,5.0,False,24.0,ISIC_8887039,ISIC_7176034,ISIC_7176034,ISIC_8887039,1498.5,1,response,1
trial,2023-05-03T20:32:11.932Z,65229,irregular,5.0,False,25.0,ISIC_0030994,ISIC_0072642,ISIC_0072642,ISIC_0030994,1761.9849999046419,1,response,1
trial,2023-05-03T20:32:15.220Z,65229,irregular,5.0,False,26.0,ISIC_0072748,ISIC_3110909,ISIC_0072748,ISIC_3110909,1783.2330000000075,0,response,1
trial,2023-05-03T20:32:18.482Z,65229,irregular,5.0,False,27.0,ISIC_6209119,ISIC_0030300,ISIC_0030300,ISIC_6209119,1745.7099999999627,1,response,1
trial,2023-05-03T20:32:22.169Z,65229,irregular,5.0,False,28.0,ISIC_0061265,ISIC_8052769,ISIC_0061265,ISIC_8052769,2182.675000000047,0,response,1
trial,2023-05-03T20:32:27.708Z,65229,irregular,5.0,False,29.0,ISIC_5608998,ISIC_0060342,ISIC_0060342,ISIC_5608998,4021.0049999998882,1,response,1
trial,2023-05-03T20:32:31.496Z,65229,irregular,5.0,False,30.0,ISIC_0001135,ISIC_2804864,ISIC_0001135,ISIC_2804864,2275.954999856884,0,response,1
trial,2023-05-03T20:32:36.516Z,65229,irregular,5.0,False,31.0,ISIC_0067195,ISIC_9069800,ISIC_0067195,ISIC_9069800,3513.040999952238,0,response,1
trial,2023-05-03T20:32:41.721Z,65229,irregular,5.0,False,32.0,ISIC_5092834,ISIC_2031626,ISIC_5092834,ISIC_2031626,3701.5559999523684,0,response,1
trial,2023-05-03T20:32:56.508Z,65229,irregular,5.0,False,34.0,ISIC_3026660,ISIC_0027514,ISIC_3026660,ISIC_0027514,1754.2009998569265,0,response,1
trial,2023-05-03T20:33:02.961Z,65229,irregular,5.0,False,35.0,ISIC_0014325,ISIC_0000553,ISIC_0000553,ISIC_0014325,4940.710999999894,1,response,1
trial,2023-05-03T20:33:13.860Z,65229,irregular,5.0,False,36.0,ISIC_0031184,ISIC_3568801,ISIC_3568801,ISIC_0031184,9389.85400004778,1,response,1
trial,2023-05-03T20:33:16.939Z,65229,irregular,5.0,False,37.0,ISIC_0033570,ISIC_2918117,ISIC_2918117,ISIC_0033570,1568.9479998569004,1,response,1
trial,2023-05-03T20:33:19.623Z,65229,irregular,5.0,False,38.0,ISIC_3464344,ISIC_0033713,ISIC_0033713,ISIC_3464344,1168.8899999046698,1,response,1
trial,2023-05-03T20:33:26.916Z,65229,irregular,5.0,False,39.0,ISIC_0059066,ISIC_6954782,ISIC_0059066,ISIC_6954782,5778.457000047667,0,response,1
trial,2023-05-03T20:33:32.772Z,65229,irregular,5.0,False,40.0,ISIC_3124612,ISIC_5877211,ISIC_3124612,ISIC_5877211,4351.594000000041,0,response,1
trial,2023-05-03T20:33:35.411Z,65229,irregular,5.0,False,41.0,ISIC_0024737,ISIC_0385633,ISIC_0024737,ISIC_0385633,1123.894999904558,0,response,1
trial,2023-05-03T20:33:39.285Z,65229,irregular,5.0,False,42.0,ISIC_9067033,ISIC_1169724,ISIC_9067033,ISIC_1169724,2364.4199999999255,0,response,1
trial,2023-05-03T20:33:43.033Z,65229,irregular,5.0,False,43.0,ISIC_0011587,ISIC_9125409,ISIC_0011587,ISIC_9125409,2227.747999999905,0,response,1
trial,2023-05-03T20:33:46.176Z,65229,irregular,5.0,False,44.0,ISIC_0030798,ISIC_0011350,ISIC_0011350,ISIC_0030798,1638.9669999047183,1,response,1
trial,2023-05-03T20:33:50.629Z,65229,irregular,5.0,False,45.0,ISIC_8821700,ISIC_0071040,ISIC_0071040,ISIC_8821700,2942.5660000476055,1,response,1
trial,2023-05-03T20:34:21.530Z,65229,irregular,5.0,False,48.0,ISIC_6605122,ISIC_8010862,ISIC_8010862,ISIC_6605122,6359.963999904692,1,response,1
trial,2023-05-03T20:34:30.811Z,65229,irregular,5.0,False,49.0,ISIC_0011333,ISIC_0064863,ISIC_0064863,ISIC_0011333,7773.781999904662,1,response,1
trial,2023-05-03T20:34:33.918Z,65229,irregular,5.0,False,50.0,ISIC_7642591,ISIC_0054459,ISIC_7642591,ISIC_0054459,1597.73900004779,0,response,1
trial,2023-05-03T20:34:51.638Z,65229,irregular,6.0,False,1.0,ISIC_7443391,ISIC_0490442,ISIC_0490442,ISIC_7443391,2783.840000000084,1,response,1
trial,2023-05-03T20:34:54.677Z,65229,irregular,6.0,False,2.0,ISIC_6340564,ISIC_2532039,ISIC_6340564,ISIC_2532039,1523.4250000000466,0,response,1
trial,2023-05-03T20:34:59.835Z,65229,irregular,6.0,False,3.0,ISIC_0070163,ISIC_7567699,ISIC_0070163,ISIC_7567699,3647.56799995224,0,response,1
trial,2023-05-03T20:35:09.517Z,65229,irregular,6.0,False,4.0,ISIC_0000292,ISIC_0001111,ISIC_0000292,ISIC_0001111,8152.036999904551,0,response,1
trial,2023-05-03T20:35:17.689Z,65229,irregular,6.0,False,5.0,ISIC_0025597,ISIC_8412096,ISIC_0025597,ISIC_8412096,6668.900000047637,0,response,1
trial,2023-05-03T20:35:39.985Z,65229,irregular,6.0,False,7.0,ISIC_3810274,ISIC_9694911,ISIC_9694911,ISIC_3810274,9264.566000000108,1,response,1
trial,2023-05-03T20:35:44.714Z,65229,irregular,6.0,False,8.0,ISIC_0071532,ISIC_5679004,ISIC_0071532,ISIC_5679004,3226.734999952372,0,response,1
trial,2023-05-03T20:35:50.060Z,65229,irregular,6.0,False,9.0,ISIC_0055917,ISIC_4114269,ISIC_0055917,ISIC_4114269,3839.272000047611,0,response,1
trial,2023-05-03T20:35:53.224Z,65229,irregular,6.0,False,10.0,ISIC_1985436,ISIC_4328662,ISIC_1985436,ISIC_4328662,1651.7970000000205,0,response,1
trial,2023-05-03T20:36:02.380Z,65229,irregular,6.0,False,11.0,ISIC_7599444,ISIC_5835414,ISIC_7599444,ISIC_5835414,7642.088000047719,0,response,1
trial,2023-05-03T20:36:05.209Z,65229,irregular,6.0,False,12.0,ISIC_9226193,ISIC_0062158,ISIC_0062158,ISIC_9226193,1321.1409999523312,1,response,1
trial,2023-05-03T20:36:10.896Z,65229,irregular,6.0,False,13.0,ISIC_0027502,ISIC_3370062,ISIC_0027502,ISIC_3370062,4174.8089999523945,0,response,1
trial,2023-05-03T20:36:14.554Z,65229,irregular,6.0,False,14.0,ISIC_4539674,ISIC_0068000,ISIC_0068000,ISIC_4539674,2149.043999857037,1,response,1
trial,2023-05-03T20:36:18.395Z,65229,irregular,6.0,False,15.0,ISIC_9756858,ISIC_1956504,ISIC_9756858,ISIC_1956504,2324.107999952277,0,response,1
trial,2023-05-03T20:36:22.209Z,65229,irregular,6.0,False,16.0,ISIC_0059368,ISIC_2106823,ISIC_0059368,ISIC_2106823,2304.5530000000726,0,response,1
trial,2023-05-03T20:36:25.154Z,65229,irregular,6.0,False,17.0,ISIC_0060700,ISIC_0375034,ISIC_0375034,ISIC_0060700,1431.9399999999441,1,response,1
trial,2023-05-03T20:36:28.979Z,65229,irregular,6.0,False,18.0,ISIC_0064979,ISIC_0059571,ISIC_0064979,ISIC_0059571,2307.140999856871,0,response,1
trial,2023-05-03T20:36:33.653Z,65229,irregular,6.0,False,19.0,ISIC_0056915,ISIC_0029910,ISIC_0056915,ISIC_0029910,3164.80700004776,0,response,1
trial,2023-05-03T20:36:38.369Z,65229,irregular,6.0,False,20.0,ISIC_0031977,ISIC_5922588,ISIC_0031977,ISIC_5922588,3181.6890000477433,0,response,1
trial,2023-05-03T20:36:42.311Z,65229,irregular,6.0,False,21.0,ISIC_0069946,ISIC_9958062,ISIC_0069946,ISIC_9958062,2439.67199995229,0,response,1
trial,2023-05-03T20:36:50.510Z,65229,irregular,6.0,False,22.0,ISIC_8497457,ISIC_6701139,ISIC_6701139,ISIC_8497457,6688.455000047572,1,response,1
trial,2023-05-03T20:36:53.372Z,65229,irregular,6.0,False,23.0,ISIC_0011032,ISIC_0064692,ISIC_0011032,ISIC_0064692,1350.1139998568688,0,response,1
trial,2023-05-03T20:37:08.397Z,65229,irregular,6.0,False,25.0,ISIC_0025571,ISIC_1150482,ISIC_0025571,ISIC_1150482,1991.9399999047164,0,response,1
trial,2023-05-03T20:37:11.324Z,65229,irregular,6.0,False,26.0,ISIC_7108282,ISIC_0063243,ISIC_0063243,ISIC_7108282,1419.3970000001136,1,response,1
trial,2023-05-03T20:37:14.241Z,65229,irregular,6.0,False,27.0,ISIC_1328488,ISIC_0033570,ISIC_0033570,ISIC_1328488,1403.1299999046605,1,response,1
trial,2023-05-03T20:37:17.780Z,65229,irregular,6.0,False,28.0,ISIC_1929937,ISIC_7017547,ISIC_7017547,ISIC_1929937,2025.0589999523945,1,response,1
trial,2023-05-03T20:37:20.904Z,65229,irregular,6.0,False,29.0,ISIC_1426331,ISIC_2287083,ISIC_1426331,ISIC_2287083,1616.1609999046195,0,response,1
trial,2023-05-03T20:37:24.894Z,65229,irregular,6.0,False,30.0,ISIC_0009989,ISIC_5961619,ISIC_0009989,ISIC_5961619,2472.073999904562,0,response,1
trial,2023-05-03T20:37:27.772Z,65229,irregular,6.0,False,31.0,ISIC_7948290,ISIC_1034397,ISIC_1034397,ISIC_7948290,1367.42199990456,1,response,1
trial,2023-05-03T20:37:30.571Z,65229,irregular,6.0,False,32.0,ISIC_3188062,ISIC_6234702,ISIC_3188062,ISIC_6234702,1282.5750000476842,0,response,1
trial,2023-05-03T20:37:33.231Z,65229,irregular,6.0,False,33.0,ISIC_0016139,ISIC_9917640,ISIC_0016139,ISIC_9917640,1142.792999952333,0,response,1
trial,2023-05-03T20:37:36.170Z,65229,irregular,6.0,False,34.0,ISIC_6323420,ISIC_0055876,ISIC_0055876,ISIC_6323420,1431.996999999974,1,response,1
trial,2023-05-03T20:37:39.656Z,65229,irregular,6.0,False,35.0,ISIC_7249063,ISIC_0830806,ISIC_0830806,ISIC_7249063,1958.2689998568967,1,response,1
trial,2023-05-03T20:37:43.020Z,65229,irregular,6.0,False,36.0,ISIC_2146346,ISIC_0071180,ISIC_0071180,ISIC_2146346,1848.7529999522958,1,response,1
trial,2023-05-03T20:37:45.692Z,65229,irregular,6.0,False,37.0,ISIC_9061511,ISIC_2700320,ISIC_2700320,ISIC_9061511,1137.2569999999832,1,response,1
trial,2023-05-03T20:37:48.546Z,65229,irregular,6.0,False,38.0,ISIC_7682938,ISIC_8051628,ISIC_7682938,ISIC_8051628,1341.211999856867,0,response,1
trial,2023-05-03T20:37:51.594Z,65229,irregular,6.0,False,39.0,ISIC_0033119,ISIC_0010614,ISIC_0033119,ISIC_0010614,1538.4750000475906,0,response,1
trial,2023-05-03T20:37:54.135Z,65229,irregular,6.0,False,40.0,ISIC_0028716,ISIC_0010848,ISIC_0028716,ISIC_0010848,1029.5409998570103,0,response,1
trial,2023-05-03T20:37:56.611Z,65229,irregular,6.0,False,41.0,ISIC_0011794,ISIC_5966190,ISIC_0011794,ISIC_5966190,972.4280000000726,0,response,1
trial,2023-05-03T20:37:59.590Z,65229,irregular,6.0,False,42.0,ISIC_0032724,ISIC_0012425,ISIC_0032724,ISIC_0012425,1468.1689999045338,0,response,1
trial,2023-05-03T20:38:02.865Z,65229,irregular,6.0,False,43.0,ISIC_3435596,ISIC_0025877,ISIC_3435596,ISIC_0025877,1760.0699998568743,0,response,1
trial,2023-05-03T20:38:05.523Z,65229,irregular,6.0,False,44.0,ISIC_0003117,ISIC_0026671,ISIC_0026671,ISIC_0003117,1151.516000000061,1,response,1
trial,2023-05-03T20:38:08.852Z,65229,irregular,6.0,False,45.0,ISIC_3298596,ISIC_0027901,ISIC_0027901,ISIC_3298596,1813.1829999522306,1,response,1
trial,2023-05-03T20:38:11.421Z,65229,irregular,6.0,False,46.0,ISIC_0027406,ISIC_6937905,ISIC_0027406,ISIC_6937905,1066.4040000475943,0,response,1
trial,2023-05-03T20:38:14.652Z,65229,irregular,6.0,False,47.0,ISIC_2050638,ISIC_6447663,ISIC_6447663,ISIC_2050638,1713.329999904614,1,response,1
trial,2023-05-03T20:38:29.194Z,65229,irregular,6.0,False,49.0,ISIC_5602826,ISIC_0069121,ISIC_0069121,ISIC_5602826,1521.7159999522846,1,response,1
trial,2023-05-03T20:38:32.021Z,65229,irregular,6.0,False,50.0,ISIC_7319169,ISIC_0011495,ISIC_0011495,ISIC_7319169,1315.5079998569563,1,response,1
trial,2023-05-03T20:38:43.075Z,65229,irregular,7.0,False,1.0,ISIC_0033704,ISIC_2457024,ISIC_2457024,ISIC_0033704,2036.497999952408,1,response,1
trial,2023-05-03T20:38:46.010Z,65229,irregular,7.0,False,2.0,ISIC_0064763,ISIC_0062524,ISIC_0062524,ISIC_0064763,1421.2450000001122,1,response,1
trial,2023-05-03T20:38:49.098Z,65229,irregular,7.0,False,3.0,ISIC_0026853,ISIC_0006328,ISIC_0026853,ISIC_0006328,1575.4979999046773,0,response,1
trial,2023-05-03T20:38:53.011Z,65229,irregular,7.0,False,4.0,ISIC_9002603,ISIC_7797853,ISIC_7797853,ISIC_9002603,2390.129999952391,1,response,1
trial,2023-05-03T20:38:58.679Z,65229,irregular,7.0,False,5.0,ISIC_0000371,ISIC_2391053,ISIC_0000371,ISIC_2391053,4157.975999904564,0,response,1
trial,2023-05-03T20:39:05.502Z,65229,irregular,7.0,False,6.0,ISIC_0070136,ISIC_7658276,ISIC_0070136,ISIC_7658276,5314.3820000477135,0,response,1
trial,2023-05-03T20:39:08.940Z,65229,irregular,7.0,False,7.0,ISIC_0033893,ISIC_0061625,ISIC_0033893,ISIC_0061625,1935.9299999999348,0,response,1
trial,2023-05-03T20:39:14.846Z,65229,irregular,7.0,False,8.0,ISIC_0806138,ISIC_8362891,ISIC_8362891,ISIC_0806138,4391.272999952314,1,response,1
trial,2023-05-03T20:39:17.659Z,65229,irregular,7.0,False,9.0,ISIC_0034086,ISIC_1632313,ISIC_0034086,ISIC_1632313,1304.1510000475678,0,response,1
trial,2023-05-03T20:39:20.815Z,65229,irregular,7.0,False,10.0,ISIC_0032112,ISIC_0010655,ISIC_0010655,ISIC_0032112,1643.7180000476078,1,response,1
trial,2023-05-03T20:39:23.879Z,65229,irregular,7.0,False,11.0,ISIC_0060848,ISIC_0032339,ISIC_0060848,ISIC_0032339,1540.7999999523163,0,response,1
trial,2023-05-03T20:39:29.844Z,65229,irregular,7.0,False,12.0,ISIC_8588033,ISIC_4289906,ISIC_4289906,ISIC_8588033,4456.37999985693,1,response,1
trial,2023-05-03T20:39:32.965Z,65229,irregular,7.0,False,13.0,ISIC_0025437,ISIC_5101111,ISIC_5101111,ISIC_0025437,1609.9109999523498,1,response,1
trial,2023-05-03T20:39:36.828Z,65229,irregular,7.0,False,14.0,ISIC_0027881,ISIC_0071457,ISIC_0071457,ISIC_0027881,2357.1069998568855,1,response,1
trial,2023-05-03T20:39:39.846Z,65229,irregular,7.0,False,15.0,ISIC_0062812,ISIC_0046340,ISIC_0062812,ISIC_0046340,1508.0609999045264,0,response,1
trial,2023-05-03T20:40:30.578Z,65229,irregular,7.0,False,20.0,ISIC_1067985,ISIC_8175453,ISIC_1067985,ISIC_8175453,3156.16499995254,0,response,1
trial,2023-05-03T20:40:33.344Z,65229,irregular,7.0,False,21.0,ISIC_0067564,ISIC_0009941,ISIC_0067564,ISIC_0009941,1254.686999999918,0,response,1
trial,2023-05-03T20:40:36.232Z,65229,irregular,7.0,False,22.0,ISIC_0031233,ISIC_7329395,ISIC_0031233,ISIC_7329395,1376.3880000477657,0,response,1
trial,2023-05-03T20:40:38.917Z,65229,irregular,7.0,False,23.0,ISIC_0032820,ISIC_4043580,ISIC_0032820,ISIC_4043580,1177.8169999048114,0,response,1
trial,2023-05-03T20:40:42.124Z,65229,irregular,7.0,False,24.0,ISIC_6017985,ISIC_1672821,ISIC_6017985,ISIC_1672821,1701.9640000001527,0,response,1
trial,2023-05-03T20:40:47.390Z,65229,irregular,7.0,False,25.0,ISIC_0055191,ISIC_0012160,ISIC_0055191,ISIC_0012160,3751.220000000205,0,response,1
