sender,sender_type,sender_id,timestamp,meta,blockNo,c1,c2,condition,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,img_left,img_reveal,img_right,n_target_images,practice,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,age,gender
break,html.Screen,9_328_1,2023-11-13T16:05:25.664Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,3962958.5,3962958.4,,3962957.9,,3962868.456,4,800,,,,
break_continue,html.Screen,9_328_2,2023-11-13T16:05:25.664Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,3962958.8,3962958.8,,3962958.7,,3962868.456,4,800,,,,
sequence,flow.Sequence,9_328,2023-11-13T16:05:25.664Z,,,,,,,,3276.291,completion,,,,,,,high,high,,,,,FALSE,,,,FALSE,3962959,3962958.8,3959665.963,3959775,3959682.509,3962868.456,4,800,,,,
trial,html.Screen,9_329_0,2023-11-13T16:05:28.256Z,,2,0.023131623,-0.050018284,,FALSE,lh,2682.044,response,-0.315488026,0.488420763,-0.470595905,0.545990686,0.389713769,-0.447990908,low,high,ISIC_2246150.JPG,9,ISIC_0313507.JPG,334,FALSE,hl,keypress(j),0,FALSE,3965550.6,3965550.5,3962851.803,3962959,3962868.456,3965470.651,4,800,130,,,
break,html.Screen,9_329_1,2023-11-13T16:05:28.256Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,3965551,3965550.9,,3965550.7,,3965470.651,4,800,,,,
break_continue,html.Screen,9_329_2,2023-11-13T16:05:28.256Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,3965551.3,3965551.2,,3965551.1,,3965470.651,4,800,,,,
sequence,flow.Sequence,9_329,2023-11-13T16:05:28.256Z,,,,,,,,2682.744,completion,,,,,,,low,high,,,,,FALSE,,,,FALSE,3965551.4,3965551.2,3962851.803,3962959,3962868.456,3965470.651,4,800,,,,
trial,html.Screen,9_330_0,2023-11-13T16:05:32.431Z,,2,0.073617867,-0.0029979,,FALSE,hl,4254.749,response,0.445210211,0.488420763,-0.470595905,-0.448380669,0.389713769,-0.447990908,high,low,ISIC_9745038.JPG,10,ISIC_0058658.JPG,294,FALSE,ll,keypress(f),0,FALSE,3969725.8,3969725.4,3965454.247,3965551.5,3965470.651,3969657.52,4,800,131,,,
break,html.Screen,9_330_1,2023-11-13T16:05:32.432Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,3969726.9,3969726.7,,3969726.1,,3969657.52,4,800,,,,
break_continue,html.Screen,9_330_2,2023-11-13T16:05:32.433Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,3969727.6,3969727.2,,3969727.1,,3969657.52,4,800,,,,
sequence,flow.Sequence,9_330,2023-11-13T16:05:32.433Z,,,,,,,,4256.549,completion,,,,,,,high,low,,,,,FALSE,,,,FALSE,3969727.7,3969727.2,3965454.247,3965551.4,3965470.651,3969657.52,4,800,,,,
trial,html.Screen,9_331_0,2023-11-13T16:05:35.775Z,,2,0.06466149,-0.03726992,,FALSE,hl,3411.58,response,0.579231567,0.488420763,-0.470595905,-0.521036173,0.389713769,-0.447990908,high,low,ISIC_1175170.JPG,9,ISIC_4680417.JPG,294,FALSE,hh,keypress(i),0,FALSE,3973069.5,3973069.1,3969640.796,3969727.8,3969657.52,3972976.831,4,800,132,,,
break,html.Screen,9_331_1,2023-11-13T16:05:35.776Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,3973070.7,3973070.3,,3973069.8,,3972976.831,4,800,,,,
break_continue,html.Screen,9_331_2,2023-11-13T16:05:35.776Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,3973070.9,3973070.8,,3973070.7,,3972976.831,4,800,,,,
sequence,flow.Sequence,9_331,2023-11-13T16:05:35.776Z,,,,,,,,3413.28,completion,,,,,,,high,low,,,,,FALSE,,,,FALSE,3973071,3973070.8,3969640.796,3969727.8,3969657.52,3972976.831,4,800,,,,
trial,html.Screen,9_332_0,2023-11-13T16:05:39.135Z,,2,0.004521785,-0.068681613,,FALSE,hh,3452.669,response,0.417569562,0.488420763,-0.470595905,0.348083295,0.389713769,-0.447990908,high,high,ISIC_5707761.JPG,9,ISIC_1685962.JPG,381,FALSE,ll,keypress(f),0,FALSE,3976429.9,3976429.5,3972960.473,3973071.1,3972976.831,3976346.412,4,800,133,,,
break,html.Screen,9_332_1,2023-11-13T16:05:39.136Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,3976431.2,3976430.8,,3976430.4,,3976346.412,4,800,,,,
break_continue,html.Screen,9_332_2,2023-11-13T16:05:39.137Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,3976431.9,3976431.6,,3976431.3,,3976346.412,4,800,,,,
sequence,flow.Sequence,9_332,2023-11-13T16:05:39.137Z,,,,,,,,3454.769,completion,,,,,,,high,high,,,,,FALSE,,,,FALSE,3976432.1,3976431.6,3972960.473,3973071,3972976.831,3976346.412,4,800,,,,
trial,html.Screen,9_333_0,2023-11-13T16:05:43.743Z,,2,0.013411804,0.055551189,,FALSE,hh,4691.188,response,0.434057915,0.488420763,-0.470595905,0.520523432,0.389713769,-0.447990908,high,high,ISIC_2228511.JPG,9,ISIC_2021321.JPG,381,FALSE,ll,keypress(f),0,FALSE,3981037.9,3981037.6,3976329.872,3976432.3,3976346.412,3980950.217,4,800,134,,,
break,html.Screen,9_333_1,2023-11-13T16:05:43.744Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,3981039.1,3981038.7,,3981038.2,,3980950.217,4,800,,,,
break_continue,html.Screen,9_333_2,2023-11-13T16:05:43.745Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,3981039.7,3981039.4,,3981039.3,,3980950.217,4,800,,,,
sequence,flow.Sequence,9_333,2023-11-13T16:05:43.745Z,,,,,,,,4692.988,completion,,,,,,,high,high,,,,,FALSE,,,,FALSE,3981039.9,3981039.4,3976329.872,3976432.3,3976346.412,3980950.217,4,800,,,,
trial,html.Screen,9_334_0,2023-11-13T16:05:50.288Z,,2,0.022934414,-0.048836567,,FALSE,hh,6631.983,response,0.303952809,0.488420763,-0.470595905,0.211722337,0.389713769,-0.447990908,high,high,ISIC_0056915.JPG,9,ISIC_8504492.JPG,381,FALSE,hl,keypress(j),0,FALSE,3987582.6,3987582.2,3980933.303,3981040,3980950.217,3987488.868,4,800,135,,,
break,html.Screen,9_334_1,2023-11-13T16:05:50.288Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,3987583.3,3987583.2,,3987583,,3987488.868,4,800,,,,
break_continue,html.Screen,9_334_2,2023-11-13T16:05:50.289Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,3987583.5,3987583.5,,3987583.4,,3987488.868,4,800,,,,
sequence,flow.Sequence,9_334,2023-11-13T16:05:50.289Z,,,,,,,,6633.283,completion,,,,,,,high,high,,,,,FALSE,,,,FALSE,3987583.6,3987583.5,3980933.303,3981040,3980950.217,3987488.868,4,800,,,,
trial,html.Screen,9_335_0,2023-11-13T16:05:54.272Z,,2,-0.023387178,0.040260608,,FALSE,lh,4077.532,response,-0.395519086,0.488420763,-0.470595905,0.201774291,0.389713769,-0.447990908,low,high,ISIC_0024401.JPG,10,ISIC_0025218.JPG,334,FALSE,ll,keypress(f),0,FALSE,3991566.9,3991566.4,3987472.218,3987583.6,3987488.868,3991475.453,4,800,136,,,
break,html.Screen,9_335_1,2023-11-13T16:05:54.273Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,3991568,3991567.8,,3991567.4,,3991475.453,4,800,,,,
break_continue,html.Screen,9_335_2,2023-11-13T16:05:54.273Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,3991568.2,3991568.1,,3991568,,3991475.453,4,800,,,,
sequence,flow.Sequence,9_335,2023-11-13T16:05:54.273Z,,,,,,,,4079.232,completion,,,,,,,low,high,,,,,FALSE,,,,FALSE,3991568.3,3991568.1,3987472.218,3987583.6,3987488.868,3991475.453,4,800,,,,
trial,html.Screen,9_336_0,2023-11-13T16:05:56.143Z,,2,0.01748156,0.005067913,,FALSE,ll,1962.747,response,-0.370436111,0.488420763,-0.470595905,-0.259887582,0.389713769,-0.447990908,low,low,ISIC_9848743.JPG,9,ISIC_3397377.JPG,470,FALSE,hh,keypress(i),0,FALSE,3993438.4,3993438.2,3991459.02,3991568.3,3991475.453,3993343.68,4,800,137,,,
break,html.Screen,9_336_1,2023-11-13T16:05:56.144Z,,,,,,,,NaN,,,,,,,,low,low,,,,,FALSE,,,,FALSE,3993438.7,3993438.7,,3993438.4,,3993343.68,4,800,,,,
break_continue,html.Screen,9_336_2,2023-11-13T16:05:56.144Z,,,,,,,,NaN,,,,,,,,low,low,,,,,FALSE,,,,FALSE,3993439,3993438.9,,3993438.8,,3993343.68,4,800,,,,
sequence,flow.Sequence,9_336,2023-11-13T16:05:56.144Z,,,,,,,,1963.447,completion,,,,,,,low,low,,,,,FALSE,,,,FALSE,3993439.1,3993438.9,3991459.02,3991568.3,3991475.453,3993343.68,4,800,,,,
trial,html.Screen,9_337_0,2023-11-13T16:05:58.009Z,,2,-0.006520985,-0.051435726,,TRUE,hl,1960.22,response,0.627961455,0.488420763,-0.470595905,-0.416780076,0.389713769,-0.447990908,high,low,ISIC_0031386.JPG,9,ISIC_4453506.JPG,294,FALSE,hl,keypress(j),0,FALSE,3995304,3995303.9,3993327.084,3993439.2,3993343.68,3995211.7,4,800,138,,,
break,html.Screen,9_337_1,2023-11-13T16:05:58.009Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,3995304.1,3995304.1,,3995304,,3995211.7,4,800,,,,
break_continue,html.Screen,9_337_2,2023-11-13T16:05:58.009Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,3995304.3,3995304.3,,3995304.2,,3995211.7,4,800,,,,
sequence,flow.Sequence,9_337,2023-11-13T16:05:58.009Z,,,,,,,,1960.62,completion,,,,,,,high,low,,,,,FALSE,,,,FALSE,3995304.3,3995304.3,3993327.084,3993439.2,3993343.68,3995211.7,4,800,,,,
trial,html.Screen,9_338_0,2023-11-13T16:06:02.592Z,,2,-0.054910357,-0.012736472,,FALSE,hl,4674.5,response,0.332288714,0.488420763,-0.470595905,-0.258834511,0.389713769,-0.447990908,high,low,ISIC_0054705.JPG,9,ISIC_2159510.JPG,294,FALSE,ll,keypress(f),0,FALSE,3999886.6,3999886.2,3995195.481,3995304.4,3995211.7,3999799.03,4,800,139,,,
break,html.Screen,9_338_1,2023-11-13T16:06:02.592Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,3999887,3999886.8,,3999886.7,,3999799.03,4,800,,,,
break_continue,html.Screen,9_338_2,2023-11-13T16:06:02.592Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,3999887.2,3999887.2,,3999887.1,,3999799.03,4,800,,,,
sequence,flow.Sequence,9_338,2023-11-13T16:06:02.592Z,,,,,,,,4675.5,completion,,,,,,,high,low,,,,,FALSE,,,,FALSE,3999887.4,3999887.2,3995195.481,3995304.4,3995211.7,3999799.03,4,800,,,,
trial,html.Screen,9_339_0,2023-11-13T16:06:06.416Z,,2,0.029247219,0.015898772,,FALSE,ll,3911.17,response,-0.508130621,0.488420763,-0.470595905,-0.506766458,0.389713769,-0.447990908,low,low,ISIC_1366765.JPG,9,ISIC_1727826.JPG,470,FALSE,hl,keypress(j),0,FALSE,4003710.6,4003710.2,3999782.561,3999887.4,3999799.03,4003618.863,4,800,140,,,
break,html.Screen,9_339_1,2023-11-13T16:06:06.416Z,,,,,,,,NaN,,,,,,,,low,low,,,,,FALSE,,,,FALSE,4003711.2,4003711,,4003710.9,,4003618.863,4,800,,,,
break_continue,html.Screen,9_339_2,2023-11-13T16:06:06.416Z,,,,,,,,NaN,,,,,,,,low,low,,,,,FALSE,,,,FALSE,4003711.5,4003711.4,,4003711.3,,4003618.863,4,800,,,,
sequence,flow.Sequence,9_339,2023-11-13T16:06:06.417Z,,,,,,,,3912.37,completion,,,,,,,low,low,,,,,FALSE,,,,FALSE,4003711.5,4003711.4,3999782.561,3999887.4,3999799.03,4003618.863,4,800,,,,
trial,html.Screen,9_340_0,2023-11-13T16:06:11.728Z,,2,0.017883272,-0.005104674,,FALSE,lh,5403.437,response,-0.595016663,0.488420763,-0.470595905,0.267322554,0.389713769,-0.447990908,low,high,ISIC_9545819.JPG,8,ISIC_4597707.JPG,334,FALSE,ll,keypress(f),0,FALSE,4009022.7,4009022.3,4003602.306,4003711.6,4003618.863,4008939.883,4,800,141,,,
break,html.Screen,9_340_1,2023-11-13T16:06:11.729Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,4009023.8,4009023.6,,4009023.1,,4008939.883,4,800,,,,
break_continue,html.Screen,9_340_2,2023-11-13T16:06:11.729Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,4009024,4009023.9,,4009023.9,,4008939.883,4,800,,,,
sequence,flow.Sequence,9_340,2023-11-13T16:06:11.729Z,,,,,,,,5405.037,completion,,,,,,,low,high,,,,,FALSE,,,,FALSE,4009024.1,4009023.9,4003602.306,4003711.6,4003618.863,4008939.883,4,800,,,,
trial,html.Screen,9_341_0,2023-11-13T16:06:13.931Z,,2,0.002695675,-0.036721843,,FALSE,ll,2286.217,response,-0.570915113,0.488420763,-0.470595905,-0.603901266,0.389713769,-0.447990908,low,low,ISIC_7212271.JPG,9,ISIC_5658900.JPG,470,FALSE,hl,keypress(j),0,FALSE,4011226.3,4011226.1,4008923.369,4009024.2,4008939.883,4011141.997,4,800,142,,,
break,html.Screen,9_341_1,2023-11-13T16:06:13.932Z,,,,,,,,NaN,,,,,,,,low,low,,,,,FALSE,,,,FALSE,4011226.8,4011226.7,,4011226.4,,4011141.997,4,800,,,,
break_continue,html.Screen,9_341_2,2023-11-13T16:06:13.932Z,,,,,,,,NaN,,,,,,,,low,low,,,,,FALSE,,,,FALSE,4011227.1,4011227,,4011226.9,,4011141.997,4,800,,,,
sequence,flow.Sequence,9_341,2023-11-13T16:06:13.932Z,,,,,,,,2287.117,completion,,,,,,,low,low,,,,,FALSE,,,,FALSE,4011227.2,4011227,4008923.369,4009024.2,4008939.883,4011141.997,4,800,,,,
trial,html.Screen,9_342_0,2023-11-13T16:06:17.248Z,,2,-0.069221079,-0.047475574,,FALSE,hl,3400.203,response,0.486487396,0.488420763,-0.470595905,-0.454310413,0.389713769,-0.447990908,high,low,ISIC_8794567.JPG,8,ISIC_0031204.JPG,294,FALSE,lh,keypress(e),0,FALSE,4014542.7,4014542.2,4011125.255,4011227.3,4011141.997,4014461.373,4,800,143,,,
break,html.Screen,9_342_1,2023-11-13T16:06:17.248Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,4014543.2,4014543.1,,4014542.9,,4014461.373,4,800,,,,
break_continue,html.Screen,9_342_2,2023-11-13T16:06:17.248Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,4014543.5,4014543.4,,4014543.3,,4014461.373,4,800,,,,
sequence,flow.Sequence,9_342,2023-11-13T16:06:17.249Z,,,,,,,,3401.403,completion,,,,,,,high,low,,,,,FALSE,,,,FALSE,4014543.5,4014543.4,4011125.255,4011227.3,4011141.997,4014461.373,4,800,,,,
trial,html.Screen,9_343_0,2023-11-13T16:06:19.359Z,,2,0.055819459,-0.073342595,,FALSE,hh,2192.427,response,0.531261289,0.488420763,-0.470595905,0.558119022,0.389713769,-0.447990908,high,high,ISIC_0026756.JPG,10,ISIC_0026671.JPG,381,FALSE,ll,keypress(f),0,FALSE,4016654.4,4016653.8,4014444.444,4014543.6,4014461.373,4016562.902,4,800,144,,,
break,html.Screen,9_343_1,2023-11-13T16:06:19.360Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,4016655.1,4016654.9,,4016654.7,,4016562.902,4,800,,,,
break_continue,html.Screen,9_343_2,2023-11-13T16:06:19.360Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,4016655.3,4016655.3,,4016655.2,,4016562.902,4,800,,,,
sequence,flow.Sequence,9_343,2023-11-13T16:06:19.360Z,,,,,,,,2193.927,completion,,,,,,,high,high,,,,,FALSE,,,,FALSE,4016655.4,4016655.3,4014444.444,4014543.6,4014461.373,4016562.902,4,800,,,,
trial,html.Screen,9_344_0,2023-11-13T16:06:26.847Z,,2,0.048276803,-0.074476786,,TRUE,hh,7578.598,response,0.378163715,0.488420763,-0.470595905,0.395710025,0.389713769,-0.447990908,high,high,ISIC_0011482.JPG,8,ISIC_0062713.JPG,381,FALSE,hh,keypress(i),0,FALSE,4024141.9,4024141.5,4016546.442,4016655.4,4016562.902,4024052.329,4,800,145,,,
break,html.Screen,9_344_1,2023-11-13T16:06:26.848Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,4024142.6,4024142.5,,4024142.2,,4024052.329,4,800,,,,
break_continue,html.Screen,9_344_2,2023-11-13T16:06:26.848Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,4024142.9,4024142.8,,4024142.8,,4024052.329,4,800,,,,
sequence,flow.Sequence,9_344,2023-11-13T16:06:26.848Z,,,,,,,,7579.898,completion,,,,,,,high,high,,,,,FALSE,,,,FALSE,4024143,4024142.8,4016546.442,4016655.4,4016562.902,4024052.329,4,800,,,,
trial,html.Screen,9_345_0,2023-11-13T16:06:30.096Z,,2,-0.039571353,0.053916918,,FALSE,lh,3338.271,response,-0.343571019,0.488420763,-0.470595905,0.426661819,0.389713769,-0.447990908,low,high,ISIC_1076091.JPG,8,ISIC_0030440.JPG,334,FALSE,hl,keypress(j),0,FALSE,4027390.7,4027390.6,4024035.458,4024143,4024052.329,4027305.154,4,800,146,,,
break,html.Screen,9_345_1,2023-11-13T16:06:30.096Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,4027391.2,4027391,,4027390.8,,4027305.154,4,800,,,,
break_continue,html.Screen,9_345_2,2023-11-13T16:06:30.096Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,4027391.4,4027391.3,,4027391.3,,4027305.154,4,800,,,,
sequence,flow.Sequence,9_345,2023-11-13T16:06:30.096Z,,,,,,,,3338.971,completion,,,,,,,low,high,,,,,FALSE,,,,FALSE,4027391.5,4027391.3,4024035.458,4024143,4024052.329,4027305.154,4,800,,,,
trial,html.Screen,9_346_0,2023-11-13T16:06:34.848Z,,2,-0.025097482,-0.064688317,,FALSE,hh,4837.046,response,0.417569562,0.488420763,-0.470595905,0.348083295,0.389713769,-0.447990908,high,high,ISIC_0069515.JPG,9,ISIC_1685962.JPG,381,FALSE,ll,keypress(f),0,FALSE,4032142.5,4032142.2,4027288.466,4027391.5,4027305.154,4032059.026,4,800,147,,,
break,html.Screen,9_346_1,2023-11-13T16:06:34.849Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,4032143.7,4032143.4,,4032143,,4032059.026,4,800,,,,
break_continue,html.Screen,9_346_2,2023-11-13T16:06:34.849Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,4032143.9,4032143.9,,4032143.7,,4032059.026,4,800,,,,
sequence,flow.Sequence,9_346,2023-11-13T16:06:34.849Z,,,,,,,,4838.746,completion,,,,,,,high,high,,,,,FALSE,,,,FALSE,4032144,4032143.9,4027288.466,4027391.5,4027305.154,4032059.026,4,800,,,,
trial,html.Screen,9_347_0,2023-11-13T16:06:38.735Z,,2,-0.0185002,0.005791476,,TRUE,ll,3970.574,response,-0.536762974,0.488420763,-0.470595905,-0.561999705,0.389713769,-0.447990908,low,low,ISIC_0058723.JPG,10,ISIC_3352962.JPG,470,FALSE,ll,keypress(f),0,FALSE,4036029.9,4036029.6,4032042.555,4032144,4032059.026,4035945.828,4,800,148,,,
break,html.Screen,9_347_1,2023-11-13T16:06:38.735Z,,,,,,,,NaN,,,,,,,,low,low,,,,,FALSE,,,,FALSE,4036030.2,4036030.1,,4036029.9,,4035945.828,4,800,,,,
break_continue,html.Screen,9_347_2,2023-11-13T16:06:38.736Z,,,,,,,,NaN,,,,,,,,low,low,,,,,FALSE,,,,FALSE,4036030.5,4036030.5,,4036030.3,,4035945.828,4,800,,,,
sequence,flow.Sequence,9_347,2023-11-13T16:06:38.736Z,,,,,,,,3971.474,completion,,,,,,,low,low,,,,,FALSE,,,,FALSE,4036030.6,4036030.5,4032042.555,4032144,4032059.026,4035945.828,4,800,,,,
trial,html.Screen,9_348_0,2023-11-13T16:06:43.584Z,,2,-0.012609741,0.012020986,,FALSE,lh,4932.672,response,-0.595306992,0.488420763,-0.470595905,0.448061965,0.389713769,-0.447990908,low,high,ISIC_0069379.JPG,9,ISIC_0012706.JPG,334,FALSE,hl,keypress(j),0,FALSE,4040878.9,4040878.5,4035928.63,4036030.7,4035945.828,4040799.863,4,800,149,,,
break,html.Screen,9_348_1,2023-11-13T16:06:43.585Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,4040879.7,4040879.6,,4040879.2,,4040799.863,4,800,,,,
break_continue,html.Screen,9_348_2,2023-11-13T16:06:43.585Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,4040880.1,4040879.9,,4040879.8,,4040799.863,4,800,,,,
sequence,flow.Sequence,9_348,2023-11-13T16:06:43.585Z,,,,,,,,4934.072,completion,,,,,,,low,high,,,,,FALSE,,,,FALSE,4040880.1,4040879.9,4035928.63,4036030.7,4035945.828,4040799.863,4,800,,,,
trial,html.Screen,9_349_0,2023-11-13T16:06:52.592Z,,2,0.025278458,0.00236645,,,,9024.014,timeout,-0.289348431,0.488420763,-0.470595905,0.448722309,0.389713769,-0.447990908,low,high,ISIC_4156010.JPG,9,ISIC_0067905.JPG,334,FALSE,,,0,FALSE,4049887.5,4049887.2,4040783.083,4040880.2,4040799.863,4049823.877,4,800,150,,,
break,html.Screen,9_349_1,2023-11-13T16:06:52.593Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,4049888.1,4049888,,4049887.7,,4049823.877,4,800,,,,
break_continue,html.Screen,9_349_2,2023-11-13T16:06:52.594Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,4049888.6,4049888.4,,4049888.2,,4049823.877,4,800,,,,
sequence,flow.Sequence,9_349,2023-11-13T16:06:52.594Z,,,,,,,,9088.537,completion,,,,,,,low,high,,,,,FALSE,,,,FALSE,4049888.7,4049888.4,4040783.083,4040880.2,4040799.863,4049823.877,4,800,,,,
trial,html.Screen,9_350_0,2023-11-13T16:07:01.617Z,,2,0.069781088,-0.031188432,,,,9023.981,timeout,-0.522714013,0.488420763,-0.470595905,0.405481471,0.389713769,-0.447990908,low,high,ISIC_4870676.JPG,9,ISIC_7564545.JPG,334,FALSE,,,0,FALSE,4058911.8,4058911.7,4049807.316,4049888.8,4049823.877,4058847.858,4,800,151,,,
break,html.Screen,9_350_1,2023-11-13T16:07:01.617Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,4058912,4058911.9,,4058911.8,,4058847.858,4,800,,,,
break_continue,html.Screen,9_350_2,2023-11-13T16:07:01.617Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,4058912.1,4058912.1,,4058912.1,,4058847.858,4,800,,,,
sequence,flow.Sequence,9_350,2023-11-13T16:07:01.617Z,,,,,,,,9088.223,completion,,,,,,,low,high,,,,,FALSE,,,,FALSE,4058912.2,4058912.1,4049807.316,4049888.8,4049823.877,4058847.858,4,800,,,,
trial,html.Screen,9_351_0,2023-11-13T16:07:10.641Z,,2,0.002181077,0.007767338,,,,9024.136,timeout,0.546729965,0.488420763,-0.470595905,-0.293105938,0.389713769,-0.447990908,high,low,ISIC_0067621.JPG,9,ISIC_0032532.JPG,294,FALSE,,,0,FALSE,4067936.1,4067935.6,4058831.133,4058912.2,4058847.858,4067871.994,4,800,152,,,
break,html.Screen,9_351_1,2023-11-13T16:07:10.642Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,4067937.5,4067937.1,,4067936.5,,4067871.994,4,800,,,,
break_continue,html.Screen,9_351_2,2023-11-13T16:07:10.643Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,4067938.5,4067938,,4067937.8,,4067871.994,4,800,,,,
sequence,flow.Sequence,9_351,2023-11-13T16:07:10.644Z,,,,,,,,9090.142,completion,,,,,,,high,low,,,,,FALSE,,,,FALSE,4067938.8,4067938,4058831.133,4058912.2,4058847.858,4067871.994,4,800,,,,
trial,html.Screen,9_352_0,2023-11-13T16:07:19.665Z,,2,-0.029032683,0.006091835,,,,9024.273,timeout,-0.429810222,0.488420763,-0.470595905,0.525131503,0.389713769,-0.447990908,low,high,ISIC_8436194.JPG,10,ISIC_5272345.JPG,334,FALSE,,,0,FALSE,4076960.2,4076959.7,4067855.251,4067939.1,4067871.994,4076896.267,4,800,153,,,
break,html.Screen,9_352_1,2023-11-13T16:07:19.667Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,4076961.6,4076961.2,,4076960.7,,4076896.267,4,800,,,,
break_continue,html.Screen,9_352_2,2023-11-13T16:07:19.667Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,4076962.6,4076962.2,,4076961.8,,4076896.267,4,800,,,,
sequence,flow.Sequence,9_352,2023-11-13T16:07:19.668Z,,,,,,,,9090.206,completion,,,,,,,low,high,,,,,FALSE,,,,FALSE,4076963,4076962.2,4067855.251,4067939,4067871.994,4076896.267,4,800,,,,
trial,html.Screen,9_353_0,2023-11-13T16:07:28.689Z,,2,0.06153559,-0.024524679,,,,9024.262,timeout,0.574439643,0.488420763,-0.470595905,0.588501885,0.389713769,-0.447990908,high,high,ISIC_0034144.JPG,8,ISIC_0054233.JPG,381,FALSE,,,0,FALSE,4085984.5,4085983.9,4076879.709,4076963.2,4076896.267,4085920.529,4,800,154,,,
break,html.Screen,9_353_1,2023-11-13T16:07:28.691Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,4085985.8,4085985.4,,4085984.9,,4085920.529,4,800,,,,
break_continue,html.Screen,9_353_2,2023-11-13T16:07:28.692Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,4085986.8,4085986.4,,4085986,,4085920.529,4,800,,,,
sequence,flow.Sequence,9_353,2023-11-13T16:07:28.692Z,,,,,,,,9090.133,completion,,,,,,,high,high,,,,,FALSE,,,,FALSE,4085987.1,4085986.4,4076879.709,4076963.1,4076896.267,4085920.529,4,800,,,,
trial,html.Screen,9_354_0,2023-11-13T16:07:37.714Z,,2,-0.062011978,0.04806846,,,,9023.878,timeout,-0.358829064,0.488420763,-0.470595905,0.290158934,0.389713769,-0.447990908,low,high,ISIC_0645834.JPG,8,ISIC_2050512.JPG,334,FALSE,,,0,FALSE,4095008.6,4095008.1,4085903.813,4085987.4,4085920.529,4094944.407,4,800,155,,,
break,html.Screen,9_354_1,2023-11-13T16:07:37.715Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,4095010.1,4095009.8,,4095009.2,,4094944.407,4,800,,,,
